Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4851,3,0,3,0,1, i will literally confront some bitch asses fo reall trill
4852,3,2,1,0,0,probz das calld usen yo brain retard y would i whoop yo ass n front of da police
4853,3,2,1,0,0, i can guarantee a few things youre white youve never been anywhere near a real ghetto you or a relative is a pig 100
4854,3,0,3,0,1, photoshop my nig
4855,3,0,3,0,1,laffy bitchk
4856,3,0,3,0,1, are the guns for being a bad bitch  128516
4857,3,0,3,0,1,smb damn i just got called a hoe
4858,3,0,3,0,1,bahr go get that sum bitch
4859,3,1,2,0,1, remember that african bitch we used to work with at cmi
4860,3,1,2,0,1, right these bitches be like damn i hope i get this job at target bitch do better still livin with ya momma ass hoe
4861,3,0,0,3,2, hey hun
4862,3,1,2,0,1,  tee13 billy goat hillbillies you sucking amp fucking you disgraceful brazzen faced unabashed pig
4863,3,3,0,0,0, tee13  best believe we aint no christian slave brainwash black spooks miss white man unlike yoself she devil
4864,3,2,1,0,0, tee13  at the end of the day they call yo dumb ass monkey pickananny hoe but u luv them white devils
4865,3,1,2,0,1, tee13  in other words you are accustomed to niggers so muchyour almighty one can be next to u but yo nigger
4866,3,2,1,0,0, tee13  will convince u that is a lame you a nigger liver believes it cuz you a nigger whore
4867,3,2,1,0,0, i dont give a flying fuck what a teabagger piece of human garbage like you thinks 
4868,3,2,1,0,0, you are a teabagger scum who wants to threaten people with his penis extender you are a danger to this country
4869,4,0,4,0,1, hahahah for reals he was like this bitch crazy lol
4870,3,0,0,3,2, is 72 out of wedlock births a lie latinos in 2nd place mostly driven up by illegal aliens w anchor babies
4871,3,0,3,0,1, you did you crushed his i got me an exotic bitch dreams
4873,3,2,1,0,0, if only there was a medal for that we hate fags but we wont kill them medal thank u for the privilege to let fags live
4874,3,0,3,0,1, ignore sorry i called you a bitch uncalled for
4875,3,0,3,0,1, gotta turn the hoe into housewife
4876,3,0,3,0,1, besides ur imposter idol looks nothing like the word of god described the saviour of israel in revelations envious bitch
4877,3,0,1,2,2,  that was my mock done on a simulator check it out pick your team how many rounds and go for it
4878,3,0,0,3,2,brandon she colored not lebanese
4879,3,3,0,0,0, shame of you selfhating kike we jews are gds chosen people
4880,3,2,1,0,0, you call  house nigger and shes the racist fathom the hypocrisy in that statement
4881,3,0,3,0,1, if the bitch dont like it she cant be my bitch
4882,3,0,3,0,1, facts 128514  idc iont have no bitches so im good lol
4883,3,1,0,2,2, are you sure about that slant theyre plagiarists and you have no idea who i am
4884,3,2,1,0,0, i fuckin want outgt im tired of this bullshit faggot ass closet racist wannabecommunewithoutrailroad stategt cali
4885,3,1,0,2,2, honestly thats where im the most retarded and is why stuck as artist hoping for a fair dealermanager situation
4886,3,0,3,0,1, what u doing bitch boy
4887,3,1,2,0,1, i texted u fag
4888,3,0,3,0,1, thats my lil nigga in the middle  i was locked wid bitch
4889,3,0,3,0,1, this was my nigga in that bitch man
4890,3,1,2,0,1, they made up endearing names for us like nigger spook amp monkey
4891,3,0,3,0,1,  ooo logan pulling bitches
4892,3,0,3,0,1, you bad little bitch
4893,3,0,1,2,2, mhmm tweet bird 128037
4894,3,0,3,0,1, lmao lets hangout this weekend hoe
4895,3,0,3,0,1, no im pimping out you and those guys at the park playing bitch volleyball hairychestsdoee
4896,3,1,2,0,1, will never happen faggot got complemented on it today at golf by  several times 
4897,3,3,0,0,0, faggot
4898,3,0,3,0,1, hii fag 
4899,3,2,1,0,0, is the biggest faggot in the world
4900,3,0,2,1,1, where have you been hoe
4901,3,2,1,0,0,  just like when i call someone a nigger its not because theyre black its about how they act like a nigger
4902,3,0,3,0,1, careful they might try to queer ya
4903,3,1,2,0,1,  oh i see part of a giant govt take over eh stockboy you are a joke of a representative dumb teabagger
4904,3,0,3,0,1, bullshiti guess the poor have all the moneytax money movers at same rate as working peopleyou teabaggers are traitors
4905,3,0,3,0,1, didnt you propose the brilliant idea of college students packing heat you are a savant dumbass teabaggers
4906,3,3,0,0,0, hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people
4907,3,0,3,0,1, hey turd cutterstop tweeting juvenile shit and do your jobidiot teabagger
4908,3,1,2,0,1, stockboy u should talk u tweet lies and childish shit about obamayoure very unqualified you only appeal to dumb rednecks
4909,3,0,2,1,1, you teabagger dunces want to eliminate education all together so you can groom more teabag voters lolthedumbestteabagger
4910,3,0,3,0,1, you are a lazy redneck get back to work governing stay off twitter with your lying bullshitstockmantheliar
4911,3,0,2,1,1, how much knob do you gobble in one day youre in over your head what a blockhead you are
4912,3,0,0,3,2, its all about you and white conservative teabaggers you all make the world go round please be our rulersstockboy
4913,3,0,1,2,2,  anti american republicans and teabaggers stop forcing ur religion on the rest of us stockman u dont prayliar
4914,3,0,3,0,1,  ted cruzleaderlol lol lol lol lol omg lol lol lol lol lol you are a funny ass rednecklol lol lol lol lol
4915,3,0,3,0,1, friggin red state pussy republican the parent too859485948594859485949733
4916,3,1,2,0,1, golly wompers and dad gum son you lyin cheatin scoundrels fucking did it man up and own it ya chicken shit pussy republican
4917,3,0,0,3,2, stockboyeveryone mocks you
4918,3,1,2,0,1, bush took 3 times as many vacations republican teabaggers are pusseswah
4919,3,0,1,2,2, pay your taxes teabaggers
4920,3,1,0,2,2, you havent evolved as a human being typical meathead redneck i pity you you dont know what freedom is about
4921,3,0,0,3,2,wojtkiw  wise decisionthis alfie must be a right mong
4922,3,0,3,0,1, tf get me on that bitch stat
4923,3,2,1,0,0,ratata bye youre a queer
4924,3,0,3,0,1,ratata my boots get me bitches so
4925,3,0,3,0,1,12 ray7 what a retard
4927,3,0,3,0,1, all he ever does is fav fuckin cunt
4928,3,0,3,0,1, people bitch because they lose an hour of sleep today but it evens out and we get more daylight
4929,3,2,1,0,0, this is a joke right youre on here like ugh i wish i was a jap and tweeting in gook and shit and jerkin to hentai
4930,3,0,1,2,2, looks like a lesssquintyeyed  to me hmm
4931,3,1,0,2,2, your mother looks like a toughasnails birdi see where you got 12 of that from nice food too
4932,3,0,3,0,1, report me for what bitch you need to read the twitter rules and guidelines this aint facebook cunt
4933,3,0,3,0,1, eat my pussy
4934,3,0,0,3,2, their tortillas are trash though
4935,3,0,3,0,1, yes hoe you always had the camera
4936,3,1,2,0,1,  curry   bitch you look like a shamu go back to seaword
4937,3,0,1,2,2,i eat dat chicken out your love box baby lovin a white woman while eatin chicken a colored mans dream
4938,3,0,3,0,1, 128514128514dem hoes twatchin right nie dey need uh answer
4939,4,0,4,0,1, room temp cus i have sensitive bitch teeth  
4940,3,0,0,3,2, youtube bear vs monkey bike race
4941,3,1,2,0,1, bitch trying to turn this shit like facebook
4942,3,0,0,3,2, abouta get him some crayons and animal crackers after 830pm 128514128514
4943,3,0,3,0,1, im highly upset dat des bitches tryanna clown me on a media sight bitch i aint going
4944,3,0,3,0,1, im going to show these bitches how its done tcorf5dtvqwi6
4945,3,0,0,3,2, theyre so goooood i just want like a savoury salty cheesy cracker
4946,3,0,3,0,1, johans a free agent harveys hurt you retard and its valverde ignorance
4947,3,1,2,0,1, yea i listen to that hoe when i wake up
4948,3,0,3,0,1,813 come see me anyone named swagner is obviously a pussy
4949,3,0,3,0,1,813 thanks ya fucking hoser
4950,3,0,1,2,2, happy happy helloween helloween whoa oh whoa ho  tcotw0jeexqty
4951,6,0,0,6,2,9 where are the birds at wasnt it port where birds were all over
4952,3,2,1,0,0, u see a lame in that pic ofmine due to your infatuation with niggers im hebrew i fite the children of satan in the streets
4953,3,0,2,1,1,erbs no bitch linda over kod
4954,3,2,1,0,0, fuck miley tranny looking now damn ass nigga
4955,3,0,3,0,1, say that hoe has sparked a many a blunt since you left it
4956,3,0,3,0,1, girl thats all these hos need they dont care 128514
4957,3,0,3,0,1, thats what i thought pussy
4958,3,0,0,3,2,hawks yellow 127773
4959,3,0,3,0,1, simps no ur the blind bitch dude in the video is way skinnier
4960,3,0,0,3,2,  im not a liberal amp i support changing the name it transcends standard political grandstanding
4961,3,1,0,2,2, then send this one to your teabagger friends tcohsadkzcain and watch their heads explode
4962,3,3,0,0,0, one less little nigger that would grow up into a big nigger
4963,6,0,6,0,1, bitch answer my calls
4964,3,0,3,0,1, bitch smd
4965,3,0,0,3,2,  those crackers will leave you parched asf
4966,6,0,0,6,2,  mickey mouse ears hatand tail for that matter
4967,3,0,0,3,2, feel same way about new england patriots amp new york yankees but unlike u ive worked in boston amp nyc texas prison is upgrade
4968,3,0,1,2,2,  128530
4969,3,1,0,2,2, so trash
4970,6,0,2,4,2,soplayer well since you is blood you get a g pass but only this time and i wont tell wop about that lyric situation
4971,3,0,3,0,1, that bitch bouta be zooted
4972,3,0,3,0,1, im coolin you know me same ole shit different day my nig
4973,3,0,3,0,1,waddup grimes turndowndre  lmao pussy
4974,3,0,3,0,1,waddup lets go right now bitch and i knocked you last time lets fight right now
4975,3,0,0,3,2, morphing into charlie weis will never cease to be disturbing
4976,6,1,5,0,1,flye he killed that hoe though
4977,6,0,6,0,1,flye lmaoooo i know taylor in brazil eating that overseas pussy
4978,3,1,2,0,1,flye lmaooooo bro you still got that shit you are a hoe we boxing when you come back nigga
4979,3,0,3,0,1,flye you a hoe for that im rolling 128514128514128514128514128514
4980,6,1,4,1,1,flye you got some more hoe
4981,3,0,2,1,1,kelllz not only that after he pushed him he stepped back lolol that was some pussy shit
4982,3,0,3,0,1,s so was i cunt welcome to twitter
4983,3,0,3,0,1,rhodes 2raw you gay gabrielle bad as fuck even though the other bitch bad you cant cheat on a dimefoh lol
4984,3,0,3,0,1,   thats not how you resist you worthless retard do you need a dictionary
4986,3,0,2,1,1,x but a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex
4987,3,0,3,0,1,j i know that bitch dont going nomo
4988,3,0,3,0,1, greatest10 the truth hurts nigguh
4989,3,2,1,0,0,harris ive been knowing fag
4990,3,0,0,3,2, if you decide to do damara you should make her a gladiola we have gorgeous rustcolored ones coming up over here
4991,3,0,3,0,1, idc i can still get it thats my pussy
4992,3,0,3,0,1, lol imma look at a bitch ass if i wanna
4993,3,0,3,0,1,mylips57 aint say its wrong but its just as stupid as hoes showing up to get attention from dudesno one is bigger than the game
4994,3,0,3,0,1,mylips57 she like imma stop talking to you because you vibing in them headphonestalk to me and come get this pussy in other words
4995,3,0,1,2,2,mylife cuz the whole team trash
4996,3,0,3,0,1, truuuu bitches dont have any respect for themselves so im with you on the shit talkin lol
4997,6,4,2,0,0,1017 faggot
4998,3,0,2,1,1,simonee you have your nips pierced too  127806128064127806
4999,3,0,3,0,1,  fuck em right in the pussy
5000,3,0,3,0,1, hes trash
5001,3,1,2,0,1, dumb nigger
5002,3,0,0,3,2, yellow in paris fantastic effort from allezwiggo and vroomfroomenow just the last stage up for grabs gocav tdf12
5003,3,0,3,0,1, hoes will be hoes nothing but something guys just dispose truthbetold
5004,3,0,1,2,2, why did they add your name all ghetto like that looks like they used label maker lol
5005,3,0,3,0,1, why werent you so gung ho when you got drafted instead of shitting yourself you seem like another repcon chicken hawk
5006,3,0,3,0,1,bizzle and im beautiful bitch
5007,6,0,4,2,1,bizzle hoes are more fun
5008,9,0,9,0,1,bizzle i aint shit you aint shitbitch we meant for eachother
5009,3,0,3,0,1,bizzle nah bitch you like pookie from new jack city
5010,9,0,9,0,1,bizzle shut up bitch
5011,3,0,3,0,1, shit trash
5012,3,0,3,0,1, why lil ricky stole mj chain and tried to flex with the bitch in his avi
5013,3,0,3,0,1, nope definitely retarded
5014,3,0,0,3,2,  the moors used to give kids free lunch in the bronx when i was a kid glad to see they are still doing good
5015,3,0,3,0,1, drinking a bitch beer outta a badass kuzie
5016,3,0,3,0,1, mariners  lol naw that bitch was just a sociopath
5017,3,1,2,0,1, you can bet valerie jarret has her hands all over this humanitarian crisis i didnt vote for that commie bitch
5018,3,0,1,2,2,gapeach got it thanks hun ima text u
5019,3,0,3,0,1, we in dis hoe imma get her too lmfaoooo
5020,3,0,3,0,1, no one asked bitch
5021,3,0,3,0,1, low blow cuntface how many times the yanks beat us in the playoffs these last 8 or so years
5022,3,0,3,0,1, bitch please not gonna happen nope
5023,3,0,3,0,1, fuck them bitches i hope navy beat em this week  trail
5024,3,0,3,0,1, fuck you bitches
5025,3,0,2,1,1, thank you i hate you eat poison fall down run face first into a wall yankees missed the playoffs
5026,3,0,3,0,1, that just happened to be the year we lost a one game playoff to them bitches from the bitch ass twin bitches lucky for you
5027,3,0,2,1,1, he probably took off a point because gibbs isnt from the east coast and says hoes
5028,3,0,3,0,1, in that i get more bitches than you if so you right
5030,3,0,3,0,1, bitch ass nigga heres a new belt for you tcoefxqnxeewq
5031,3,1,2,0,1, nick background my nigger
5033,3,0,3,0,1,  okay and melo bitch 
5034,3,0,3,0,1, straight pussy
5035,3,0,3,0,1, fuckin pussy haha
5036,3,0,3,0,1, you didnt even catch it pussy
5037,3,1,0,2,2, gobble de gook
5039,3,0,3,0,1, i love you hoe hahahhaa 128536128536128536128536128536 uglyass
5040,3,0,1,2,2, pantoja trash
5041,3,0,2,1,1,  aahahah who the fuck watches that trash
5042,3,0,3,0,1,vicente thanks little bitch 128526
5043,3,0,3,0,1, already know juss ordered some of this for the weekend killem93 for tha white hoes tco9931vyw9ff
5044,3,0,3,0,1, bitch ask a day off
5045,3,0,3,0,1, bitch those are the same options
5046,3,0,3,0,1, bring bitches
5047,3,0,3,0,1, lol youre retarded 128514
5048,3,0,3,0,1, need to get outta that bitch meridian all bad now but as long as you getting that paper you good
5049,3,0,3,0,1, im omy to the movie right now and im literally gonna slap a bitch if they scream or some shit
5050,3,0,1,2,2,  i dont think he can beat mayweather but hes far from trash unlike floyd he actually put maidana down
5051,3,0,0,3,2, my father was born in nanticoke and attended lehigh im a ct yankee but love the pennsylvania dutch cooking 
5052,3,0,3,0,1, call me bitch again and see if i dont slap the sexy out of your mom and have justin timberlake bring it back
5053,3,0,1,2,2, whoa sorry for the spell check error its not ho it was hey so sorry
